Rowid	Analysis Plan Sort	Analysis Plan Id	Description	NAME1	STAT1	NAME2	STAT2	NAME3	STAT3	NAME4	STAT4	NAME5	STAT5	NAME6	STAT6	NAME7	STAT7	NAME8	STAT8	NAME9	STAT9	NAME10	STAT10
45667	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/Ki67+:Count																		
45668	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/N:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/N:Count																		
45669	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/NKG2C+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/NKG2C+:Count																		
45670	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/Perf+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/Perf+:Count																		
45672	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/R7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/R7+:Count																		
45671	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/RA+:Count																		
45673	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/TEMRA:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/TEMRA:Count																		
45674	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/TNF+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/TNF+:Count																		
45612	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/CCR6+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/CCR6+:Count																		
45613	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/CCR6+CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/CCR6+CXCR3+:Count																		
45614	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/CCR6+CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/CCR6+CXCR3-:Count																		
45615	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/CCR6-CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/CCR6-CXCR3+:Count																		
45616	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/CCR6-CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/CCR6-CXCR3-:Count																		
45636	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/CM:Count																		
45606	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+:Count																		
45617	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/CXCR3+:Count																		
45618	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/DR+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/DR+:Count																		
45637	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/EM:Count																		
45619	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg+:Count																		
45621	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2/4+RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2/4+RA+:Count																		
45622	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2/CM:Count																		
45620	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2:Count																		
45623	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2/EM:Count																		
45624	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2/Ki67+:Count																		
45625	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2/N:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2/N:Count																		
45638	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2_NOT_Th2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2_NOT_Th2:Count																		
45639	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2_OR_154:Count																		
45640	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2_OR_154_OR_TNF:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2_OR_154_OR_TNF:Count																		
45626	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2/R7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2/R7+:Count																		
45627	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2/TEMRA:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IFNg_OR_IL2/TEMRA:Count																		
45630	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IL17a_OR_IL17F+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IL17a_OR_IL17F+:Count																		
45628	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IL2+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IL2+:Count																		
45641	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IL4_OR_IL13_AND_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IL4_OR_IL13_AND_154:Count																		
45642	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IL4_OR_IL13_AND_154_NOT_IFNg:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IL4_OR_IL13_AND_154_NOT_IFNg:Count																		
45629	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IL4_OR_IL13+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/IL4_OR_IL13+:Count																		
45631	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/Ki67+:Count																		
45634	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/N:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/N:Count																		
45632	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/NKG2C+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/NKG2C+:Count																		
45633	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/Perf+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/Perf+:Count																		
45643	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/R7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/R7+:Count																		
45635	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/TEMRA:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/TEMRA:Count																		
45644	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/TNF+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/TNF+:Count																		
45678	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/103+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/103+:Count																		
45679	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/153+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/153+:Count																		
45680	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/154+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/154+:Count																		
45677	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/69+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/69+:Count																		
45681	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/CCR6+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/CCR6+:Count																		
45682	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/CCR6+CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/CCR6+CXCR3+:Count																		
45683	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/CCR6+CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/CCR6+CXCR3-:Count																		
45684	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/CCR6-CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/CCR6-CXCR3+:Count																		
45685	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/CCR6-CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/CCR6-CXCR3-:Count																		
45705	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/CM:Count																		
45675	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+:Count																		
45686	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/CXCR3+:Count																		
45687	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/DR+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/DR+:Count																		
45706	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/EM:Count																		
45688	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg+:Count																		
45690	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2/CM:Count																		
45689	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2:Count																		
45691	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2/EM:Count																		
45692	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2/Ki67+:Count																		
45693	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2/N:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2/N:Count																		
45709	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2_OR_154:Count																		
45707	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2_OR_TNF:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2_OR_TNF:Count																		
45708	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2_OR_TNF_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2_OR_TNF_OR_154:Count																		
45695	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2/R7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2/R7+:Count																		
45694	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2/RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2/RA+:Count																		
