Analysis Plan Sort	Analysis Plan Id	Description	NAME1	STAT1
AP-062	62		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/Granulysin+Perf-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/Granulysin+Perf-:Count
AP-062	62		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/Granulysin-Perf+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/Granulysin-Perf+:Count
AP-062	62		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/IFNg+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/IFNg+:Count
AP-062	62		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/IFNg_OR_IL2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/IFNg_OR_IL2:Count
AP-062	62		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/IL2+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/IL2+:Count
AP-062	62		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/Ki67+:Count
AP-062	62		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/NKG2C+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/NKG2C+:Count
AP-062	62		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/Perforin+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/3-/Total NK/Perforin+:Count
AP-062	62		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L:Count
AP-062	62		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv:Count
