analysisPlanSort	analysisPlanId	description	NAME1	STAT1
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/IL4_OR_IL13:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/IL4_OR_IL13:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/IL17A_OR_IL17F:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/IL17A_OR_IL17F:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/Ki67+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/Ki67+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/Naive:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/Naive:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/NKG2C+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/NKG2C+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/Perf+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/Perf+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/RA+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/RA+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/R7+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/R7+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/TD:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/TD:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/TNFa+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/8+/TNFa+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/16-56-:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/16-56-:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/16-56-/4+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/16-56-/4+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/16-56-/4-8-:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/16-56-/4-8-:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/16-56-/8+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-/16-56-/8+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/4+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/4+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/4-8-:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/4-8-:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/8+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/8+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/153+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/153+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/154+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/154+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/CCR6+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/CCR6+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/CM:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/CM:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/CXCR3+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/CXCR3+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/DR+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/DR+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/EM:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/EM:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/GM-CSF:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/GM-CSF:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/Granulysin+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/Granulysin+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/IFNg+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/IFNg+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/IFNg_OR_IL2:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/IFNg_OR_IL2:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/IL2+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/IL2+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/IL4_OR_IL13:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/IL4_OR_IL13:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/IL17A_OR_IL17F:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/IL17A_OR_IL17F:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/Ki67+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/Ki67+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/Naive:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/Naive:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/NKG2C+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/NKG2C+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/Perf+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/Perf+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/RA+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/RA+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/R7+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/R7+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/TD:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/TD:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/TNFa+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3+/3+excl16br/Va24+/TNFa+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/16+56-:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/16+56-:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/16-56dim:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/16-56dim:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/56br:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/56br:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/56dim:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/56dim:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/4+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/4+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/4-8-:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/4-8-:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/8+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/8+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/153+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/153+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/154+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/154+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/CCR6+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/CCR6+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/CM:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/CM:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/CXCR3+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/CXCR3+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/DR+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/DR+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/EM:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/EM:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/GM-CSF:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/GM-CSF:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/Granulysin+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/Granulysin+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/IFNg+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/IFNg+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/IFNg_OR_IL2:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/IFNg_OR_IL2:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/IL2+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/IL2+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/IL4_OR_IL13:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/IL4_OR_IL13:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/IL17A_OR_IL17F:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/IL17A_OR_IL17F:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/Ki67+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/Ki67+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/Naive:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/Naive:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/NKG2C+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/NKG2C+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/Perf+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/Perf+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/RA+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/RA+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/R7+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/R7+:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/TD:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/TD:Count
AP-049	49		Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/TNFa+:Count	Time/S/K1/K2/K3/K4/Lv/14-SSlo/S2/L/NotDRhi/3-/Total NK/TNFa+:Count
